Gene_ID,TR_logFC
ENSMUSG00000058402,-0.830995228
ENSMUSG00000058420,2.157412107
ENSMUSG00000058446,-0.684128864
ENSMUSG00000058454,1.139106087
ENSMUSG00000058486,0.60536478
ENSMUSG00000058488,0.902485234
ENSMUSG00000058503,-0.59376053
ENSMUSG00000058546,-0.633917304
ENSMUSG00000058594,0.458078744
ENSMUSG00000058638,0.620720173
ENSMUSG00000058656,1.208630433
ENSMUSG00000058704,-0.601495303
ENSMUSG00000058706,-0.675694392
ENSMUSG00000058881,-1.000715042
ENSMUSG00000058966,0.722848192
ENSMUSG00000058979,-0.737837736
ENSMUSG00000059005,-0.691330759
ENSMUSG00000059013,1.926020828
ENSMUSG00000059022,3.280215783
ENSMUSG00000059291,-0.671777224
ENSMUSG00000059326,-0.851575045
ENSMUSG00000059423,-0.629780393
ENSMUSG00000059439,0.878430167
ENSMUSG00000059456,0.555915932
ENSMUSG00000059479,2.421202394
ENSMUSG00000059495,-0.558217218
ENSMUSG00000059554,0.7115617
ENSMUSG00000059555,0.903379081
ENSMUSG00000059602,0.635436402
ENSMUSG00000059669,0.578523757
ENSMUSG00000059713,-0.657084117
ENSMUSG00000059714,1.126324982
ENSMUSG00000059772,-0.620981851
ENSMUSG00000059854,2.63635169
ENSMUSG00000059981,-0.458589912
ENSMUSG00000059991,-1.399273407
ENSMUSG00000059995,-0.488469295
ENSMUSG00000060032,-0.671129439
ENSMUSG00000060147,0.608311163
ENSMUSG00000060166,-0.584604682
ENSMUSG00000060227,-0.517666686
ENSMUSG00000060240,2.400907789
ENSMUSG00000060260,1.097005492
ENSMUSG00000060301,-0.599064475
ENSMUSG00000060376,1.016271463
ENSMUSG00000060402,3.49115855
ENSMUSG00000060419,-0.48660376
ENSMUSG00000060477,1.361130472
ENSMUSG00000060510,-0.539832762
ENSMUSG00000060530,1.949210568
ENSMUSG00000060550,0.751144395
ENSMUSG00000060591,0.932937326
ENSMUSG00000060600,-0.677536637
ENSMUSG00000060657,-0.547815941
ENSMUSG00000060675,0.857359494
ENSMUSG00000060703,1.21964297
ENSMUSG00000060716,0.737048807
ENSMUSG00000060791,2.181375699
ENSMUSG00000060803,-0.529606999
ENSMUSG00000060862,-0.443880577
ENSMUSG00000060904,-0.495639998
ENSMUSG00000060923,-1.167658751
ENSMUSG00000060935,-0.674823703
ENSMUSG00000060981,0.680441095
ENSMUSG00000061028,-0.444360402
ENSMUSG00000061130,-0.513203208
ENSMUSG00000061132,1.43442751
ENSMUSG00000061175,-0.772743792
ENSMUSG00000061207,-0.525786049
ENSMUSG00000061273,-0.827084154
ENSMUSG00000061306,-0.578079439
ENSMUSG00000061331,-0.730642436
ENSMUSG00000061356,3.529109865
ENSMUSG00000061360,-0.503832245
ENSMUSG00000061451,1.394483045
ENSMUSG00000061536,-0.743104272
ENSMUSG00000061559,0.779122769
ENSMUSG00000061601,-0.992783949
ENSMUSG00000061603,1.869395204
ENSMUSG00000061666,0.806595357
ENSMUSG00000061740,1.27646032
ENSMUSG00000061808,1.208922302
ENSMUSG00000061898,-0.572601096
ENSMUSG00000061947,0.61648423
ENSMUSG00000061983,-0.638272471
ENSMUSG00000062044,-0.692641247
ENSMUSG00000062157,1.250185103
ENSMUSG00000062190,0.538261686
ENSMUSG00000062252,1.067644895
ENSMUSG00000062300,1.442377502
ENSMUSG00000062373,-0.827889796
ENSMUSG00000062488,2.850770357
ENSMUSG00000062519,-0.833978036
ENSMUSG00000062591,1.4390174
ENSMUSG00000062627,-0.497018317
ENSMUSG00000062647,-0.514131501
ENSMUSG00000062762,-0.555085303
ENSMUSG00000062785,-0.667194599
ENSMUSG00000062866,0.700727341
ENSMUSG00000062901,1.080857474
ENSMUSG00000062944,-0.71382701
ENSMUSG00000062980,1.143882934
ENSMUSG00000063011,-2.680544254
ENSMUSG00000063015,-0.459588415
ENSMUSG00000063047,-0.813466973
ENSMUSG00000063063,1.078740404
ENSMUSG00000063077,-0.616622819
ENSMUSG00000063108,-0.744373183
ENSMUSG00000063145,0.940082386
ENSMUSG00000063171,0.871411112
ENSMUSG00000063253,-0.618210359
ENSMUSG00000063268,0.824692588
ENSMUSG00000063316,-0.539461217
ENSMUSG00000063317,-0.528203573
ENSMUSG00000063428,1.188597377
ENSMUSG00000063446,-1.308407582
ENSMUSG00000063488,-0.700321443
ENSMUSG00000063506,1.824770047
ENSMUSG00000063558,-0.461462131
ENSMUSG00000063576,0.449815683
ENSMUSG00000063659,-0.820015839
ENSMUSG00000063681,1.077782538
ENSMUSG00000063694,-0.691548898
ENSMUSG00000063727,2.265086624
ENSMUSG00000063730,-0.700827235
ENSMUSG00000063800,0.681445268
ENSMUSG00000063808,0.737853603
ENSMUSG00000063838,2.024464529
ENSMUSG00000063856,0.627763448
ENSMUSG00000063873,4.412733644
ENSMUSG00000063894,-0.755348428
ENSMUSG00000063953,-0.685592138
ENSMUSG00000063972,-0.614331285
ENSMUSG00000063975,1.253904191
ENSMUSG00000064036,4.722883844
ENSMUSG00000064080,1.325734862
ENSMUSG00000064090,0.749951433
ENSMUSG00000064120,0.599395239
ENSMUSG00000064125,1.495384551
ENSMUSG00000064145,-0.493801449
ENSMUSG00000064246,2.015704577
ENSMUSG00000064247,1.055725297
ENSMUSG00000064254,0.76088228
ENSMUSG00000064326,-0.68987513
ENSMUSG00000065954,-0.503602789
ENSMUSG00000066026,2.294514614
ENSMUSG00000066036,-1.023510694
ENSMUSG00000066042,0.885805288
ENSMUSG00000066043,0.557679525
ENSMUSG00000066129,1.484469396
ENSMUSG00000066189,6.45459815
ENSMUSG00000066258,0.749207657
ENSMUSG00000066278,-0.74631183
ENSMUSG00000066315,-0.609403371
ENSMUSG00000066324,-0.633657268
ENSMUSG00000066363,2.607897986
ENSMUSG00000066415,-0.586515755
ENSMUSG00000066438,3.891898701
ENSMUSG00000066441,0.744519368
ENSMUSG00000066613,-0.648628666
ENSMUSG00000066643,0.628915186
ENSMUSG00000066705,-0.926391177
ENSMUSG00000066721,2.178672608
ENSMUSG00000066735,-0.489288519
ENSMUSG00000066752,1.254169147
ENSMUSG00000066760,-0.612840652
ENSMUSG00000066800,1.379688068
ENSMUSG00000066861,1.926703778
ENSMUSG00000066892,-0.620227657
ENSMUSG00000066952,-0.968158673
ENSMUSG00000067038,-0.742603528
ENSMUSG00000067148,0.702812485
ENSMUSG00000067212,0.898469706
ENSMUSG00000067242,0.459974091
ENSMUSG00000067274,-0.467257858
ENSMUSG00000067352,-1.436677923
ENSMUSG00000067370,1.164720017
ENSMUSG00000067377,1.385957056
ENSMUSG00000067430,-0.852845444
ENSMUSG00000067567,0.914619347
ENSMUSG00000067653,-0.910732319
ENSMUSG00000067736,-0.815230904
ENSMUSG00000067787,-0.54745501
ENSMUSG00000067847,-0.588358806
ENSMUSG00000068011,0.883651008
ENSMUSG00000068015,0.566912739
ENSMUSG00000068037,1.683858117
ENSMUSG00000068114,-0.596413435
ENSMUSG00000068115,1.191698984
ENSMUSG00000068196,1.93578412
ENSMUSG00000068245,1.69685077
ENSMUSG00000068246,3.081879811
ENSMUSG00000068335,1.304344482
ENSMUSG00000068417,2.458189026
ENSMUSG00000068551,0.707795761
ENSMUSG00000068566,0.54624196
ENSMUSG00000068617,-0.953733286
ENSMUSG00000068686,1.38674941
ENSMUSG00000068699,1.068176387
ENSMUSG00000068732,-0.67051761
ENSMUSG00000068740,-0.63076252
ENSMUSG00000068744,1.277550941
ENSMUSG00000068747,-0.753722486
ENSMUSG00000068762,2.571063088
ENSMUSG00000068854,-0.873105405
ENSMUSG00000068876,0.540253285
ENSMUSG00000068917,-0.598782809
ENSMUSG00000068922,0.519065582
ENSMUSG00000068923,0.778917789
ENSMUSG00000069170,-1.071968587
ENSMUSG00000069206,0.69102875
ENSMUSG00000069581,1.845793519
ENSMUSG00000069631,0.595126825
ENSMUSG00000069662,0.982349495
ENSMUSG00000069743,1.07826473
ENSMUSG00000069769,-0.459534377
ENSMUSG00000069806,1.986986905
ENSMUSG00000069835,0.785942759
ENSMUSG00000069874,1.223365903
ENSMUSG00000069910,1.262142873
ENSMUSG00000069920,0.687634776
ENSMUSG00000070000,0.873905663
ENSMUSG00000070031,1.374425026
ENSMUSG00000070034,1.836698248
ENSMUSG00000070044,0.587720915
ENSMUSG00000070284,-0.400202808
ENSMUSG00000070287,0.480838209
ENSMUSG00000070348,-0.726587364
ENSMUSG00000070394,-0.858550927
ENSMUSG00000070425,-0.716079226
ENSMUSG00000070436,0.613496435
ENSMUSG00000070461,-1.282423929
ENSMUSG00000070473,0.624058692
ENSMUSG00000070697,0.7134017
ENSMUSG00000070733,-0.525659795
ENSMUSG00000070806,1.244233534
ENSMUSG00000070822,1.200251464
ENSMUSG00000070960,1.366432453
ENSMUSG00000071073,-0.815308837
ENSMUSG00000071074,0.425710355
ENSMUSG00000071172,-0.671381178
ENSMUSG00000071176,1.199578547
ENSMUSG00000071177,2.837438968
ENSMUSG00000071178,3.335655665
ENSMUSG00000071203,2.769117035
ENSMUSG00000071252,1.125643216
ENSMUSG00000071337,-0.522397094
ENSMUSG00000071356,2.735457701
ENSMUSG00000071362,1.511582265
ENSMUSG00000071379,0.79314342
ENSMUSG00000071398,1.754982628
ENSMUSG00000071456,-1.284456603
ENSMUSG00000071506,1.640186839
ENSMUSG00000071519,3.381087806
ENSMUSG00000071533,-0.555439616
ENSMUSG00000071540,2.650829571
ENSMUSG00000071551,-0.68505977
ENSMUSG00000071604,1.65771478
ENSMUSG00000071644,-0.538210271
ENSMUSG00000071648,1.215655641
ENSMUSG00000071649,-0.565002548
ENSMUSG00000071654,0.771908862
ENSMUSG00000071655,0.653725374
ENSMUSG00000071657,0.732335552
ENSMUSG00000071658,1.433643273
ENSMUSG00000071679,1.67875162
ENSMUSG00000071708,-0.521755434
ENSMUSG00000071715,1.026442523
ENSMUSG00000071793,-0.649277674
ENSMUSG00000071796,-0.55692216
ENSMUSG00000071847,1.223988599
ENSMUSG00000071855,0.673018381
ENSMUSG00000071862,1.114376725
ENSMUSG00000072235,0.534533009
ENSMUSG00000072494,-0.685349758
ENSMUSG00000072501,-0.739051142
ENSMUSG00000072573,3.89591326
ENSMUSG00000072621,1.430349536
ENSMUSG00000072623,-0.750702173
ENSMUSG00000072640,-0.777442323
ENSMUSG00000072676,1.104664282
ENSMUSG00000072704,-0.523476849
ENSMUSG00000072722,-0.970387846
ENSMUSG00000072770,-0.803176432
ENSMUSG00000072809,-1.142386709
ENSMUSG00000072812,0.853778771
ENSMUSG00000072825,-0.51560605
ENSMUSG00000072849,4.272859866
ENSMUSG00000072955,-0.787932406
ENSMUSG00000072966,1.278620242
ENSMUSG00000072972,-1.176489692
ENSMUSG00000073062,-0.543127496
ENSMUSG00000073102,0.629617929
ENSMUSG00000073131,-0.633566097
ENSMUSG00000073147,-0.817226915
ENSMUSG00000073164,0.950343974
ENSMUSG00000073197,1.331997805
ENSMUSG00000073207,1.048146369
ENSMUSG00000073295,-0.498363711
ENSMUSG00000073374,-1.273706761
ENSMUSG00000073405,1.356034196
ENSMUSG00000073409,1.554963143
ENSMUSG00000073418,0.781334284
ENSMUSG00000073420,3.557265958
ENSMUSG00000073434,-1.366440713
ENSMUSG00000073436,-0.430141112
ENSMUSG00000073481,0.466212304
ENSMUSG00000073489,1.609242547
ENSMUSG00000073490,1.112042003
ENSMUSG00000073491,1.408896162
ENSMUSG00000073557,-0.519970711
ENSMUSG00000073609,-0.75563476
ENSMUSG00000073616,-0.592170929
ENSMUSG00000073633,0.857692546
ENSMUSG00000073664,-0.606470137
ENSMUSG00000073678,-0.785724242
ENSMUSG00000073700,-0.467422919
ENSMUSG00000073702,-0.706596273
ENSMUSG00000073725,0.593061406
ENSMUSG00000073728,-1.211610928
ENSMUSG00000073758,0.870443492
ENSMUSG00000073771,-0.967812123
ENSMUSG00000073792,-0.610199735
ENSMUSG00000073805,-2.597745108
ENSMUSG00000073910,1.113545183
ENSMUSG00000073982,0.540238717
ENSMUSG00000074067,-1.44417074
ENSMUSG00000074102,-0.643532833
ENSMUSG00000074129,-0.699229425
ENSMUSG00000074165,-0.476143929
ENSMUSG00000074211,-0.606333899
ENSMUSG00000074212,-0.552002379
ENSMUSG00000074215,-0.955491584
ENSMUSG00000074217,1.950516214
ENSMUSG00000074218,3.092895098
ENSMUSG00000074219,-0.899073488
ENSMUSG00000074221,-0.960980663
ENSMUSG00000074238,-0.681587119
ENSMUSG00000074247,-0.392167863
ENSMUSG00000074272,1.0760419
ENSMUSG00000074277,1.966072617
ENSMUSG00000074344,0.969979184
ENSMUSG00000074345,1.459024699
ENSMUSG00000074398,1.724690641
ENSMUSG00000074466,-0.944283204
ENSMUSG00000074649,-0.454832475
ENSMUSG00000074657,1.39299696
ENSMUSG00000074671,0.827757401
ENSMUSG00000074733,-0.826761316
ENSMUSG00000074771,1.199072295
ENSMUSG00000074793,2.099741762
ENSMUSG00000074796,1.138971376
ENSMUSG00000074862,-0.925621006
ENSMUSG00000074884,-0.583392551
ENSMUSG00000074896,3.119017523
ENSMUSG00000074916,1.52515198
ENSMUSG00000074918,-0.555459433
ENSMUSG00000075010,0.855917773
ENSMUSG00000075033,2.139989039
ENSMUSG00000075040,-0.572812397
ENSMUSG00000075232,-0.687108344
ENSMUSG00000075273,1.277268393
ENSMUSG00000075284,0.747098946
ENSMUSG00000075289,1.549355506
ENSMUSG00000075312,1.137502775
ENSMUSG00000075376,-0.533532866
ENSMUSG00000075419,0.620351262
ENSMUSG00000075470,-0.695097949
ENSMUSG00000075585,-0.903212966
ENSMUSG00000075592,0.848488845
ENSMUSG00000075595,-0.638789256
ENSMUSG00000075600,-0.751942041
ENSMUSG00000075602,1.516649678
ENSMUSG00000075700,-0.645354363
ENSMUSG00000075703,-0.453556296
ENSMUSG00000076431,1.411053705
ENSMUSG00000078087,-0.6408931
ENSMUSG00000078247,-0.880531779
ENSMUSG00000078307,4.858980055
ENSMUSG00000078317,0.412355631
ENSMUSG00000078350,-0.506568167
ENSMUSG00000078439,1.650584608
ENSMUSG00000078444,-2.198370003
ENSMUSG00000078485,1.089443721
ENSMUSG00000078570,-0.698749279
ENSMUSG00000078619,0.692138006
ENSMUSG00000078624,-0.631796908
ENSMUSG00000078651,-0.77755355
ENSMUSG00000078681,1.201762276
ENSMUSG00000078763,2.007997885
ENSMUSG00000078812,-0.662671085
ENSMUSG00000078853,1.771741718
ENSMUSG00000078896,-0.957146995
ENSMUSG00000078903,-0.64482399
ENSMUSG00000078919,-0.53705964
ENSMUSG00000078920,1.976898547
ENSMUSG00000078921,1.738753337
ENSMUSG00000078922,1.538455568
ENSMUSG00000078942,2.063308207
ENSMUSG00000078945,1.3531241
ENSMUSG00000078954,1.379041638
ENSMUSG00000078974,-1.149065791
ENSMUSG00000079017,1.461243922
ENSMUSG00000079022,3.131970545
ENSMUSG00000079036,-0.720438529
ENSMUSG00000079037,-0.524385845
ENSMUSG00000079056,0.985025755
ENSMUSG00000079071,1.50359719
ENSMUSG00000079111,-0.69310999
ENSMUSG00000079164,3.155416952
ENSMUSG00000079215,-0.545443884
ENSMUSG00000079262,0.577675979
ENSMUSG00000079339,3.073476404
ENSMUSG00000079362,1.533893579
ENSMUSG00000079363,1.33584725
ENSMUSG00000079429,-0.775821194
ENSMUSG00000079445,4.653931335
ENSMUSG00000079499,1.550165389
ENSMUSG00000079502,1.348452251
ENSMUSG00000079547,2.417640687
ENSMUSG00000079550,-0.84900099
ENSMUSG00000079562,0.475448013
ENSMUSG00000079580,3.028171792
ENSMUSG00000079614,-0.529388729
ENSMUSG00000079641,-0.632305814
ENSMUSG00000080115,-1.292207889
ENSMUSG00000081309,-0.640782652
ENSMUSG00000081471,-0.667632783
ENSMUSG00000081534,-0.454337036
ENSMUSG00000081551,-1.029291951
ENSMUSG00000081769,0.790727431
ENSMUSG00000081944,-1.218407712
ENSMUSG00000082062,-0.639886096
ENSMUSG00000082179,-0.655229585
ENSMUSG00000082286,0.49989987
ENSMUSG00000082292,2.816608941
ENSMUSG00000082361,2.108442747
ENSMUSG00000082884,-0.594061898
ENSMUSG00000083076,-0.659927584
ENSMUSG00000083219,-0.936461764
ENSMUSG00000083282,0.963926878
ENSMUSG00000083307,-0.615156834
ENSMUSG00000083563,-0.754431727
ENSMUSG00000083594,-0.525819775
ENSMUSG00000083844,-0.666490636
ENSMUSG00000083863,-0.832725843
ENSMUSG00000084824,-0.886683583
ENSMUSG00000084899,-1.136119387
ENSMUSG00000084902,-1.772413272
ENSMUSG00000084911,-0.8933894
ENSMUSG00000084957,-0.583458062
ENSMUSG00000085007,1.062444137
ENSMUSG00000085028,-1.015288744
ENSMUSG00000085037,-0.9070987
ENSMUSG00000085042,1.98095185
ENSMUSG00000085133,-0.623920471
ENSMUSG00000085148,-0.758674426
ENSMUSG00000085156,-0.837334051
ENSMUSG00000085282,-0.753711911
ENSMUSG00000085286,-1.093141322
ENSMUSG00000085328,-0.682342636
ENSMUSG00000085385,-0.754281558
ENSMUSG00000085396,-0.781723764
ENSMUSG00000085438,-0.520713273
ENSMUSG00000085492,-0.77999721
ENSMUSG00000085595,-1.038888039
ENSMUSG00000085667,-2.212282758
ENSMUSG00000085795,0.858893318
ENSMUSG00000085802,-1.084837334
ENSMUSG00000085811,-0.797095137
ENSMUSG00000085873,-0.980890353
ENSMUSG00000085886,0.895798805
ENSMUSG00000085918,1.789154712
ENSMUSG00000085929,-1.344737836
ENSMUSG00000085939,-0.651054331
ENSMUSG00000086119,-0.973756615
ENSMUSG00000086155,1.071211675
ENSMUSG00000086231,-1.027845772
ENSMUSG00000086289,-8.456313566
ENSMUSG00000086316,-0.497111524
ENSMUSG00000086370,-0.838532926
ENSMUSG00000086605,-0.494064544
ENSMUSG00000086610,1.213010405
ENSMUSG00000086682,-0.805462211
ENSMUSG00000086725,-0.925231385
ENSMUSG00000086796,-1.193405455
ENSMUSG00000086801,2.579939054
ENSMUSG00000086842,-2.070924345
ENSMUSG00000086844,0.644070452
ENSMUSG00000086859,-0.628988651
ENSMUSG00000086866,1.319282535
ENSMUSG00000086886,1.135735465
ENSMUSG00000087047,0.722439292
ENSMUSG00000087109,-1.134716193
ENSMUSG00000087115,-1.617629661
ENSMUSG00000087132,1.962894813
ENSMUSG00000087153,-0.600936142
ENSMUSG00000087394,1.313074984
ENSMUSG00000087411,0.973315686
ENSMUSG00000087445,-1.14210352
ENSMUSG00000087595,-0.818157685
ENSMUSG00000087679,-0.678958239
ENSMUSG00000089653,1.339081403
ENSMUSG00000089678,-1.073793917
ENSMUSG00000089682,-0.486971106
ENSMUSG00000089687,3.248636159
ENSMUSG00000089715,-0.536494436
ENSMUSG00000089719,-1.149824321
ENSMUSG00000089736,-1.3316892
ENSMUSG00000089788,-0.643426556
ENSMUSG00000089817,-1.545878568
ENSMUSG00000089872,0.485718637
ENSMUSG00000089940,-0.722174713
ENSMUSG00000089996,-0.983367817
ENSMUSG00000090000,-0.657847625
ENSMUSG00000090136,-0.98085193
ENSMUSG00000090150,0.409551269
ENSMUSG00000090173,1.572277793
ENSMUSG00000090207,-0.481929461
ENSMUSG00000090210,-0.833858824
ENSMUSG00000090223,1.625343372
ENSMUSG00000090236,-1.035003308
ENSMUSG00000090257,1.905954875
ENSMUSG00000090272,1.346160026
ENSMUSG00000090273,-1.296633265
ENSMUSG00000090290,-0.975126514
ENSMUSG00000090291,-1.643794879
ENSMUSG00000090353,-0.935135798
ENSMUSG00000090363,0.914633981
ENSMUSG00000090639,1.27163757
ENSMUSG00000091264,-0.639862139
ENSMUSG00000091405,-1.701500765
ENSMUSG00000091462,-1.152487278
ENSMUSG00000091475,3.75076614
ENSMUSG00000091537,-0.583597977
ENSMUSG00000091568,1.541724926
ENSMUSG00000091636,-0.549259773
ENSMUSG00000091649,1.354351622
ENSMUSG00000091735,1.33868728
ENSMUSG00000091780,1.140785316
ENSMUSG00000091898,0.806523905
ENSMUSG00000091956,-0.765419712
ENSMUSG00000091957,-0.874702314
ENSMUSG00000091985,-0.675289688
ENSMUSG00000092090,-1.475071782
ENSMUSG00000092176,1.260739181
ENSMUSG00000092201,-0.893492115
ENSMUSG00000092216,1.900132603
ENSMUSG00000092286,1.647365795
ENSMUSG00000092341,-0.684103082
ENSMUSG00000092356,1.038463482
ENSMUSG00000092395,-0.6307648
ENSMUSG00000092417,0.847764993
ENSMUSG00000092470,-0.995435927
ENSMUSG00000092482,0.97433679
ENSMUSG00000092500,-0.951490256
ENSMUSG00000092509,-1.20011049
ENSMUSG00000093507,-2.098652383
ENSMUSG00000093574,0.725215799
ENSMUSG00000093598,-4.148185882
ENSMUSG00000093674,-0.687266629
ENSMUSG00000093677,-1.309594096
ENSMUSG00000093701,0.570461086
ENSMUSG00000093752,0.450661833
ENSMUSG00000093803,-0.652812747
ENSMUSG00000093904,-0.564676989
ENSMUSG00000093954,-0.543101841
ENSMUSG00000094030,-1.265872237
ENSMUSG00000094122,-0.762149121
ENSMUSG00000094282,1.373389955
ENSMUSG00000094410,-0.707777207
ENSMUSG00000094483,-0.551735712
ENSMUSG00000094500,3.327642623
ENSMUSG00000094626,-1.037424681
ENSMUSG00000094910,1.274215236
ENSMUSG00000095123,-0.961383803
ENSMUSG00000095253,-0.829558371
ENSMUSG00000095295,1.469477893
ENSMUSG00000095403,-0.512793044
ENSMUSG00000095463,-0.512157557
ENSMUSG00000095464,-0.741666705
ENSMUSG00000095562,-0.712198208
ENSMUSG00000096146,-0.523019509
ENSMUSG00000096188,-0.960842246
ENSMUSG00000096449,-0.653486816
ENSMUSG00000096463,-0.808980785
ENSMUSG00000096472,0.788929499
ENSMUSG00000096525,1.833271396
ENSMUSG00000096606,2.144052971
ENSMUSG00000096727,0.563558765
ENSMUSG00000096768,-0.938068772
ENSMUSG00000096780,-0.70012221
ENSMUSG00000096887,-0.874453481
ENSMUSG00000096929,-0.914452444
ENSMUSG00000096954,-1.221928283
ENSMUSG00000096979,-0.432434756
ENSMUSG00000096988,-1.044499621
ENSMUSG00000097004,-2.12841696
ENSMUSG00000097042,-0.907694258
ENSMUSG00000097047,-1.443047677
ENSMUSG00000097048,-1.023712107
ENSMUSG00000097059,-0.70175437
ENSMUSG00000097113,1.519272676
ENSMUSG00000097124,-0.80800458
ENSMUSG00000097141,-1.269286715
ENSMUSG00000097171,-0.950266032
ENSMUSG00000097230,-0.894563887
ENSMUSG00000097233,1.363200905
ENSMUSG00000097246,-0.995258515
ENSMUSG00000097289,-1.163202516
ENSMUSG00000097303,0.968006222
ENSMUSG00000097310,1.625843025
ENSMUSG00000097320,-1.003307843
ENSMUSG00000097358,-1.63890477
ENSMUSG00000097365,2.280178989
ENSMUSG00000097379,-1.082578063
ENSMUSG00000097391,-1.029754923
ENSMUSG00000097392,-0.491860622
ENSMUSG00000097415,1.486505939
ENSMUSG00000097443,-1.921980125
ENSMUSG00000097451,-0.728653573
ENSMUSG00000097461,-9.161562843
ENSMUSG00000097542,0.806839625
ENSMUSG00000097571,-0.927858956
ENSMUSG00000097573,-0.840785323
ENSMUSG00000097609,-0.873359981
ENSMUSG00000097695,-0.791392925
ENSMUSG00000097715,-1.818316494
ENSMUSG00000097724,-0.779086796
ENSMUSG00000097731,-2.357993539
ENSMUSG00000097743,-0.913379245
ENSMUSG00000097746,-1.168902085
ENSMUSG00000097772,-0.917113821
ENSMUSG00000097789,3.439073862
ENSMUSG00000097792,-0.762729009
ENSMUSG00000097835,-0.958905552
ENSMUSG00000097848,1.33393307
ENSMUSG00000097872,0.770835212
ENSMUSG00000097893,-0.849455124
ENSMUSG00000097911,-0.748160083
ENSMUSG00000097924,-1.153108942
ENSMUSG00000097927,-1.640333759
ENSMUSG00000097944,-0.925960183
ENSMUSG00000097953,-1.398802611
ENSMUSG00000097958,2.552781447
ENSMUSG00000098053,-1.313905118
ENSMUSG00000098055,1.380893703
ENSMUSG00000098488,-0.933311757
ENSMUSG00000098496,-0.67546697
ENSMUSG00000098702,-1.057823407
ENSMUSG00000099032,0.802319703
ENSMUSG00000099162,-1.299040671
ENSMUSG00000099413,-1.068533081
ENSMUSG00000099608,-0.889486134
ENSMUSG00000099615,-1.130635385
ENSMUSG00000099632,-0.904104043
ENSMUSG00000099764,-0.506179755
ENSMUSG00000099843,-0.821432081
ENSMUSG00000099881,-0.619746049
ENSMUSG00000100094,-0.742192117
ENSMUSG00000100131,-0.79286076
ENSMUSG00000100181,-1.120301241
ENSMUSG00000100214,-0.907974762
ENSMUSG00000100254,-1.196330842
ENSMUSG00000100370,-0.792147112
ENSMUSG00000100707,1.342119633
ENSMUSG00000100768,-0.69335119
ENSMUSG00000100846,2.056003332
ENSMUSG00000100855,-0.960631493
ENSMUSG00000100862,-0.769966084
ENSMUSG00000100876,-1.358296442
ENSMUSG00000100954,-0.982168267
ENSMUSG00000101111,-0.819579739
ENSMUSG00000101225,-0.707998111
ENSMUSG00000101335,-1.197589997
ENSMUSG00000101586,-1.486562419
ENSMUSG00000101599,-0.838870828
ENSMUSG00000101609,-0.834097648
ENSMUSG00000101628,-0.838780216
ENSMUSG00000101776,-0.76448657
ENSMUSG00000101856,-0.830567114
ENSMUSG00000101904,-0.652017942
ENSMUSG00000101939,-0.96460559
ENSMUSG00000102070,-0.758133731
ENSMUSG00000102117,-0.740814533
ENSMUSG00000102202,-1.449435409
ENSMUSG00000102289,-1.166494989
ENSMUSG00000102302,-1.193318942
ENSMUSG00000102307,-0.823012282
ENSMUSG00000102324,-1.671701494
ENSMUSG00000102326,-0.940295623
ENSMUSG00000102340,-0.73985728
ENSMUSG00000102349,-0.597635436
ENSMUSG00000102411,-0.971715231
ENSMUSG00000102516,-1.184090753
ENSMUSG00000102602,-1.064144791
ENSMUSG00000102610,-0.857045109
ENSMUSG00000102657,-0.945370422
ENSMUSG00000102672,-0.893136145
ENSMUSG00000102718,-1.194284835
ENSMUSG00000102748,-0.685346133
ENSMUSG00000102780,-1.098790896
ENSMUSG00000102858,-0.685927877
ENSMUSG00000102869,-0.822836586
ENSMUSG00000102917,-0.602940121
ENSMUSG00000102976,-0.816429093
ENSMUSG00000102994,-0.934976484
ENSMUSG00000103070,-0.806843764
ENSMUSG00000103182,-1.038307402
ENSMUSG00000103234,-0.894294437
ENSMUSG00000103270,1.184967497
ENSMUSG00000103445,-1.423832238
ENSMUSG00000103560,-0.857363794
ENSMUSG00000103657,-0.803892667
ENSMUSG00000103661,-0.865190093
ENSMUSG00000103697,-1.077025834
ENSMUSG00000103715,-1.022922784
ENSMUSG00000103735,1.03382333
ENSMUSG00000103865,-0.936054235
ENSMUSG00000103882,-1.57668563
ENSMUSG00000103883,-1.151203113
ENSMUSG00000103965,-1.283280898
ENSMUSG00000104046,-0.696832649
ENSMUSG00000104060,-0.767422756
ENSMUSG00000104149,-1.109706967
ENSMUSG00000104156,-0.796571082
ENSMUSG00000104174,-0.876862519
ENSMUSG00000104204,-1.308274919
ENSMUSG00000104213,2.355028936
ENSMUSG00000104222,-0.679452773
ENSMUSG00000104377,-0.799917442
ENSMUSG00000104394,-1.006131197
ENSMUSG00000104399,-1.220031
ENSMUSG00000104420,-1.453691237
ENSMUSG00000104443,-1.168428192
ENSMUSG00000104454,-1.148172959
ENSMUSG00000104498,-0.6859747
ENSMUSG00000104546,-0.93867971
ENSMUSG00000104641,-1.457079789
ENSMUSG00000104713,1.335594213
ENSMUSG00000104737,-1.08987812
ENSMUSG00000104784,-1.798861745
ENSMUSG00000104814,-1.01193221
ENSMUSG00000104837,-1.014062182
ENSMUSG00000104960,-0.750358576
ENSMUSG00000105018,-1.076865997
ENSMUSG00000105053,0.475217311
ENSMUSG00000105065,-0.813403007
ENSMUSG00000105096,1.946660477
ENSMUSG00000105176,-1.099115275
ENSMUSG00000105186,-1.233105152
ENSMUSG00000105207,-0.694951555
